"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28600","1990.7","1990.7","1990.7","1990.7","1990.7","1990.7","1","6.12",".4","40","-20","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28700","1775.5","1775.5","1655.8","1655.8","1655.8","1655.8","2","12.17",".69","40","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28800","1735","1780.6","1420","1450","1420","1450","19","115.61","6.17","940","-180","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","28900","0","0","0","1476.6","1476.6","1198.85","0","0","0","300","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29000","1584","1600","1145","1216.3","1196.6","1216.3","224","1361.67","62.47","8980","140","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29100","1363.5","1363.5","1170.95","1170.95","1170.95","1170.95","5","30.38","1.28","360","-100","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29200","1321.15","1321.15","961","1003.35","981.7","1003.35","12","72.78","2.7","320","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29300","1260.85","1298.3","856.3","887.7","882.35","887.7","95","577.04","20.34","1720","-640","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29400","1190","1190","755.8","813.1","787","813.1","114","693.01","22.69","5180","-920","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29500","1070","1121","653.85","706.9","707","706.9","1594","9707.59","302.99","82600","-6360","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29600","984","1001.4","556.15","608.65","597.65","608.65","214","1298.87","31.99","7680","80","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29700","881.6","927","462","511.6","504.95","511.6","1538","9347.76","212.04","45160","2200","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29800","781.3","830.65","384","448","410.4","448","537","3262.46","61.94","7860","-1440","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","29900","667.6","725.95","304.35","340.95","313.05","340.95","725","4398.01","62.51","4960","-1200","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30000","557.7","637.9","223","260.2","249","260.2","17061","103760.28","1394.28","95800","20280","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30100","490.65","550.8","164.75","191.9","180.95","191.9","19935","120912.83","904.13","76820","57180","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30200","394.15","466.5","117.15","144.2","126","144.2","55969","340285.07","2232.31","202480","107240","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30300","291.3","390.85","79.35","102.9","84.95","102.9","118132","719986.44","4106.52","280400","104080","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30400","288.65","319","51.55","73.3","55","73.3","220582","1347748.55","6609.99","316620","151840","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30500","211.35","254.35","33.35","51.65","33.8","51.65","516183","3162891.75","14175.45","745080","365460","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30600","189.8","199.4","22.5","35.25","24","35.25","496039","3046643.81","10885.13","580420","246100","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30700","131.65","152.95","15","24.25","15.15","24.25","562247","3461685.04","9488.46","628020","264840","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30800","82","114","9.35","17.3","9.35","17.3","569253","3513622.05","7023.57","556360","197640","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","30900","69.9","83.6","7.2","11.5","7.2","11.5","371978","2301747.8","2923.76","308160","76860","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31000","50.3","60.8","4.9","8.25","5.25","8.25","501988","3115152.19","2826.59","733520","133540","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31100","31.4","41.8","3.1","5.2","3.7","5.2","260458","1620938.78","890.02","169720","50800","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31200","26.9","27.9","2","4.1","2.6","4.1","224228","1399678.76","496.04","264100","-62160","30093.3"
